Scheme Code,Net Asset Value
 ,
Open Ended Schemes(Debt Scheme - Banking and PSU Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
127717,13.9201
127716,13.9822
127718,13.8018
128357,12.7846
128354,12.8167
128356,12.7259
128814,12.7817
128812,12.7963
128058,12.8782
128060,12.9113
128652,12.7930
128650,12.8174
128653,12.7343
128811,13.9181
128808,13.9741
128810,12.7514
128818,13.9197
128816,13.965
128819,12.7500
128648,13.9185
128646,13.9786
128649,12.1965
128352,12.7921
128350,12.8723
128498,13.8839
128496,13.9663
128497,12.8117
128499,12.7562
128203,13.9708
128201,14.0538
128204,12.7844
128075,13.9537
128076,14.0436
128077,12.7959
128038,13.8464
128040,13.9437
128039,13.1265
128044,12.8882
128042,12.9510
127720,14.0174
127722,14.1305
127721,12.8551
128113,13.2093
128112,13.3388
128111,12.4137
128114,12.3287
130002,12.8601
130000,12.8862
129999,10.6233
130001,12.4814
129967,12.8593
129968,12.8848
129970,12.8257
129969,12.8002
129254,13.1435
129252,13.3092
129253,12.5647
129255,12.4345
129797,13.0718
129800,12.4108
129799,12.5101
129798,13.1900
129243,13.7983
129240,13.8415
129241,12.1760
129244,12.9740
129246,13.0189
129245,12.4361
129412,12.9674
129410,12.9978
129409,12.9080
129644,12.9502
129642,12.9222
129643,12.9816
129645,12.8908
129026,13.8978
129028,13.9616
129029,13.8436
129027,13.7801
129248,13.8231
129249,13.8717
129472,12.9887
129471,10.9302
129473,12.9655
129470,13.0251
129716,12.9072
129717,10.9092
129715,12.8480
129718,12.9387
129916,12.8812
129913,12.8233
129915,12.9043
129914,10.9025
129024,13.8662
129022,13.9004
129023,12.7388
129025,12.7039
130005,12.7833
130008,12.8002
130007,12.4505
130006,12.4358
135717,13.8900
135718,14.2742
135719,14.2742
135720,13.8900
135927,14.2247
135924,15.0573
135926,15.0573
135925,14.2247
139590,12.9263
139592,13.4892
139593,13.4892
139591,12.9263
139763,12.5765
139764,13.0290
139765,13.0290
139766,12.5765
139996,12.2091
139993,12.6591
139995,12.6591
139994,12.2091
140060,12.2695
140058,12.7366
140059,12.7366
140057,12.2695
142381,12.6723
142382,12.9582
142379,12.9582
142380,12.6723
121513,13.6795
121510,14.1491
121512,12.1627
121511,11.9359
122251,13.4418
122249,13.9543
122250,12.2117
122252,11.9416
122402,15.5680
122403,16.6135
122401,11.9706
122404,11.7260
122441,15.6067
122439,16.5876
122440,14.3827
122442,13.7375
122662,13.5471
122661,14.0558
122664,12.1789
122663,11.9043
122853,13.8680
122850,14.3494
122852,12.5218
122851,12.2607
122532,17.3967
122533,14.5419
122534,14.0620
122535,16.5747
122658,16.5577
122659,17.5395
122657,14.6872
122660,14.0745
122755,16.4553
122754,17.2792
122753,14.3576
122756,13.883
124138,14.1024
124140,14.7044
124141,12.8852
124139,12.5433
125263,13.7804
125260,12.5216
125262,12.1846
125261,13.2516
126114,14.0847
126115,12.8260
126116,13.4961
126113,12.4104
126086,15.5410
126088,16.5513
126087,13.8636
127129,13.9143
127131,13.3560
127132,12.3592
129068,13.5358
129067,12.6864
129066,12.9746
129069,12.2433
128207,13.1596
128205,13.7037
128206,12.7917
128208,12.3721
128492,15.2060
128494,16.2612
128495,14.8062
128493,13.9493
129232,14.9292
129231,15.8208
129230,14.7375
129233,13.9943
131352,12.2797
131353,12.7499
131350,12.7499
131351,12.2797
131262,12.7190
131264,12.7190
131263,13.2675
131261,13.2675
130440,14.3276
130438,15.1065
130439,15.1065
130441,14.3276
130990,13.9758
130991,14.7231
130989,14.7231
130992,13.9758
131314,13.8672
131316,14.6180
131313,14.6180
131315,13.8672
133172,12.0937
133174,12.6249
133173,12.0937
132954,12.0248
132951,12.5700
132953,12.5700
132952,12.0248
133578,11.7925
133577,12.3399
133580,12.3399
133579,11.7925
133112,13.5995
133110,14.3826
133111,14.3826
133113,13.5995
131574,13.4760
131577,14.2589
131576,14.2589
131575,13.4760
134262,11.2828
134259,11.7593
134260,11.7593
134261,11.2828
129742,12.8982
129741,13.4508
129744,12.6492
129743,12.1949
130148,12.4342
130146,12.9747
130145,12.6366
130147,12.1680
 ,
IIFCL Mutual Fund (IDF),
 ,
127615,1492932.1596
141615,881849.0488
 ,
IL&FS Mutual Fund (IDF),
 ,
130565,1680494.0463
129287,1680494.0463
129288,1763459.2995
130567,1763459.2995
148397,774104.3726
148398,1193269.8771
148399,1276068.4444
142700,1213044.969
142701,1213045.0145
142702,1211636.7662
143397,1330278.4043
143396,1330278.4175
130566,1456756.8966
129286,1456756.8971
 ,
Indiabulls Mutual Fund,
 ,
123090,11.0027
123092,10.9915
138218,13.2325
138220,12.9794
 ,
Kotak Mahindra Mutual Fund,
 ,
135331,10.000002
135328,12.14146666
135329,10.00001671
135330,11.9437053
135748,10.000014
135746,12.24230938
135745,10.00000026
135747,12.04826466
136284,12.01316151
136287,10.00000414
136286,11.79653915
139361,10.000003
139362,11.91227152
139359,10.00000281
139360,11.72408936
123106,12.75752
123108,14.0608253
123109,10.00005272
123107,14.01012529
123188,10.00000021
123189,14.0569223
123191,10.0000024
123190,14.01230223
123195,11.895659
123193,13.86302882
123192,12.603974
123194,13.826
123326,15.2861
123327,15.1436
123328,15.1436
123793,14.12405644
123792,14.1240669
123791,13.12598706
123790,13.92897592
123971,13.9816854
123973,13.98165446
123972,11.05176745
123970,13.90687362
124034,11.0919
124036,14.0495
124035,14.01739046
124037,11.08650939
126052,13.40397152
126054,13.30711876
126053,13.63516786
126283,11.436448
126281,13.1022
126282,12.98211685
126280,12.98210634
126666,13.0411
126665,12.94254112
126874,13.02230964
126873,12.94497933
127127,13.1268279
127128,10.98559022
127126,13.07416784
127256,12.91911207
127257,10.9876902
127258,11.00823
127255,12.89282548
127390,13.25938744
127388,13.46592974
127389,13.04108916
127387,13.24117348
127403,11.22644472
127401,13.10564654
127402,12.745592
127400,12.94329655
127651,12.93659605
127652,11.0881154
127650,12.85510725
127807,12.86922883
127808,12.83623775
127806,12.83623795
128268,11.0309
128266,13.9980544
128267,13.926788
128265,13.92670727
128365,13.97907359
128362,10.991794
128364,13.91344572
128575,13.94105794
128576,10.9754905
128574,13.81277193
128579,12.80118127
128580,10.97208832
128578,12.75601298
128758,12.804
128759,10.95417912
128756,12.74600336
128753,13.12745199
128755,13.1274521
128752,13.04040104
128754,13.04040104
128871,12.79384167
128869,12.7396344
128868,12.73963475
128905,13.16340155
128902,13.007522
128904,13.00752188
128908,11.10164585
128909,12.9698
128907,12.8355
128906,12.8244
129037,12.79361175
129034,12.79361109
129035,12.74601114
129036,12.74601112
129340,12.7898761
129341,10.92376877
129339,12.7591034
129354,10.9618352
129352,12.81478039
129353,12.7821113
129351,12.78211083
129408,12.79883451
129406,12.7691112
129405,12.76911111
129543,12.817912
129541,13.0206481
129542,12.88314796
129540,12.88314796
129641,12.700968
129639,12.70096773
129640,12.698666
129638,12.69866061
129767,10.938333
129768,12.80531107
129765,12.73413254
129766,12.73413246
131097,12.98012475
131098,12.9081138
131096,12.90811405
133663,12.7191521
133662,12.6141521
134179,13.320754
134176,13.31714521
134178,13.20244224
134177,13.2024393
134841,12.75507899
134839,12.74498877
134838,12.74497585
135048,12.74521102
135050,12.65420885
135047,12.65420847
135237,12.7289622
135236,12.65628768
135239,12.65628705
135374,10.00000033
135375,12.67559415
135373,10.00000003
135372,12.60614788
135485,12.62908974
135484,10.00001292
135488,12.56152759
135608,10.0000
135609,12.9575
135611,10.0000
135610,12.867
135758,10.000022
135757,12.60854245
135756,10.00000067
135755,12.51956111
136083,12.8591
136082,10
136084,12.7644
136135,13.5408
136133,13.5142432
136134,13.5184
136365,12.83786031
136362,12.83786022
136364,10.0000026
136363,12.7482555
139078,12.69637755
139079,10.000014
139080,12.62255773
139083,12.6723
139081,10.0000
139084,12.5986
139271,12.2610436
139272,11.29704707
139269,12.12913505
139332,11.78329288
139331,11.32342082
139333,11.67936116
139578,12.48885213
139579,10.00000641
139580,12.42780569
140632,12.42189729
140631,12.31038055
140634,12.31038068
140911,12.46957982
140912,12.46958857
140909,12.3123377
140910,12.31234551
141047,12.42571187
141046,12.42569613
141048,12.301102
141049,12.30124559
141283,12.31849
141282,12.18924162
141281,12.3184774
141284,12.18923917
141368,12.41225314
141367,12.41235067
141365,12.35582924
141366,12.35582851
141836,12.29096602
141837,12.29096233
141835,12.1964524
141838,12.196452
141886,12.24991006
141885,12.2499135
141883,12.15334211
141884,12.15334053
141937,12.67795851
141936,12.54734151
141935,12.54734186
141938,12.67795288
142077,12.68288571
142078,12.68284782
142076,12.55527623
142075,12.5552762
142243,12.74466728
142244,12.7447792
142242,12.60047267
142241,12.60047327
142313,12.79483364
142312,12.7949605
142315,12.73132
142314,12.73131945
142403,12.876422
142404,12.87626106
142405,12.80911307
142406,12.80896244
142530,12.86043238
142527,12.863454
142529,12.79734984
142528,12.79734525
142650,10.2001709
142649,10.20017091
142648,10.19497438
142651,10.19497438
142768,12.63628468
142767,12.5373055
142765,12.53731182
142766,12.63632646
142857,12.82535387
142859,12.8255464
142858,12.73113892
142860,12.73113049
143024,12.53119294
143023,12.43591539
143022,12.43592375
143029,12.77917038
143032,12.77917039
143031,12.64509652
143030,12.6450827
143060,12.47440668
143061,12.57066655
143059,12.47439853
143183,12.46310596
143180,12.46328857
143181,12.36985067
143182,12.36985
143343,13.74506401
143345,13.74502878
143344,13.64107217
143342,13.64107272
143479,10.21444515
143477,10.20907352
143478,10.20907352
143480,10.21444515
143622,12.70956588
143624,12.70956421
143623,12.78522894
143628,10.20746304
143625,10.20746304
143626,10.20209509
143627,10.20209509
143848,12.76020815
143849,12.76019487
143850,12.66520507
143993,12.68978959
143994,12.80015194
143995,12.6897919
144063,12.68434581
144064,12.686633
144061,12.57059862
144279,13.00887157
144281,12.91098148
144282,12.91102524
144283,12.73441896
144284,12.64048763
144286,12.64101
144459,12.83951567
144457,12.742445
144460,12.74127942
144589,13.56295213
144590,13.5631175
144588,13.52129461
144591,13.521266
144614,12.79040526
144615,12.69496527
144612,12.69409067
144671,12.77057107
144672,12.7704892
144669,12.67623406
144670,12.67622737
144849,13.30003773
144851,13.43706333
144850,13.43717344
144848,13.30003554
145005,12.59072787
145006,12.70298177
145007,12.70295706
145004,12.59073449
145086,12.90273312
145085,12.72832775
145083,12.90274338
145084,12.7283301
145189,13.31228831
145187,13.44935518
145188,13.31228991
145240,13.38646144
145239,13.38586533
145242,13.22926017
145241,13.22925938
145381,13.34762174
145379,13.20424391
145380,13.20424549
145588,13.12114853
145586,13.12116252
145587,12.97486315
145637,13.11681592
145635,12.9815316
145634,12.98157108
145714,12.98902272
145715,13.03361067
145716,13.03392081
145713,12.98900473
145783,13.00183135
145786,12.91308238
145902,12.94248128
145900,12.83613329
145903,12.8361331
145961,13.10759909
145962,13.10760703
145959,12.88506434
145960,12.8850647
146045,12.96525676
146047,12.969282
146048,12.87555804
146046,12.875558
146284,12.97860854
146283,12.88881745
146282,12.88880733
146327,12.96057774
146324,12.96058051
146326,12.87105257
146325,12.87104727
146605,12.6819527
146607,12.59863129
146604,12.59855017
146834,12.69654831
146833,12.63440111
147021,12.59107946
147022,12.52322615
147019,12.52323003
149139,10.6532
149138,10.653
149136,10.6017
149137,10.6017
150319,10.1171
150318,10.117
150321,10.1214
150320,10.1214
150601,10.16263521
150599,10.16266929
150600,10.15854288
150598,10.15854161
150784,10.30571165
150783,10.30571469
150781,10.29459473
150782,10.29456638
150947,10.21490534
150944,10.21033009
150945,10.21026351
151174,10.1559
151175,10.1559
151172,10.1529
151173,10.1529
151247,10.17723913
151245,10.17720868
151244,10.17457357
151246,10.17457703
151266,10.1698
151263,10.1704
151264,10.1662
151265,10.1662
151286,10.1174
151287,10.1173
151285,10.1167
151288,10.1168
151316,10.1241
151317,10.1241
151315,10.1214
151318,10.1214
151360,10.1145
151361,10.1149
151359,10.1128
151362,10.1128
151510,10.0529
151508,10.0529
151507,10.0519
151509,10.0519
126496,12.9476344
126497,12.94787654
126498,12.56256952
126495,12.56256853
 ,
Mirae Asset Mutual Fund,
 ,
151421,10.0771
151422,10.0773
151423,10.0760
151424,10.0760
151552,10.0240
151554,10.0240
151555,10.0237
151553,10.0237
146788,10.0000
146790,10.0000
146789,12.4756
146787,12.5521
 ,
Nippon India Mutual Fund,
 ,
148180,17.0947
148178,17.4638
148181,17.0947
139338,10.0000
139337,13.4753
139336,10.0000
139335,12.9173
139571,10.0000
139570,13.0307
139572,10.0000
139569,12.6215
139601,10.0000
139599,12.4918
139600,10.0000
139598,12.1429
140054,12.4327
140055,10.0000
140053,10.0000
140056,12.0793
140150,10.0000
140151,12.5325
140149,10.0000
140148,12.1527
140410,10.0000
140408,12.4508
140409,10.0000
140407,12.1359
140432,10.0000
140431,12.3935
140430,10.0000
140429,12.0577
140438,12.4535
140439,10.0000
140441,10.0000
140440,12.1021
140515,10.0000
140514,12.3240
140513,10.0000
140516,11.9817
141158,10.0000
141156,11.7757
141157,10.0000
141155,11.5027
141419,10.0000
141418,11.7067
141417,10.0000
141416,11.3772
141585,10.0000
141582,10.0000
141583,12.7773
141584,12.3543
141693,10.0000
141691,10.0000
141690,12.7878
141692,12.3884
141800,10.0000
141802,10.0000
141801,12.6765
141799,12.3580
142105,10.0000
142104,10.0000
142106,12.4048
142103,12.1211
146671,12.5867
146672,12.5867
146673,12.5474
147352,12.9724
147354,12.7570
147353,12.9724
147351,12.7570
147358,12.4664
147356,12.3645
147355,12.4664
147357,12.3645
147461,12.9474
147460,12.7315
147463,12.9474
147462,12.7315
146845,13.1026
146848,12.8519
146847,13.1026
146846,12.8520
147095,13.6494
147096,13.4901
147098,13.6494
147097,13.4901
148176,12.1635
148174,12.1084
148175,12.1084
149130,10.6208
149131,10.5784
149128,10.5784
149129,10.6208
149917,10.4223
149914,10.4223
149915,10.4002
149916,10.4002
150627,10.3954
150628,10.3954
150629,10.3849
150630,10.3849
150911,10.2118
150908,10.2135
150909,10.2135
150910,10.2118
150932,10.1406
150935,10.1342
150934,10.1342
126479,10.0000
126477,18.1935
126478,10.0000
126480,17.7190
145525,13.0954
145527,13.0954
145528,13.2076
145609,13.1755
145610,13.0630
145612,13.1755
145611,13.0630
146027,12.7330
146030,12.8378
146029,12.7330
146041,13.2382
146042,12.9764
146043,13.2382
146044,12.9764
146170,10.7749
146171,12.7453
146172,12.8605
146169,12.7453
146300,12.6745
146299,12.7814
146301,12.6745
146328,13.3025
146329,13.0405
146331,13.3025
146330,13.0405
146471,10.6964
146473,12.7093
146472,12.6081
146594,13.1486
146597,12.8949
146596,13.1486
146595,12.8949
145613,13.1128
145615,13.0014
145616,13.1128
145614,13.0014
145617,13.0293
145620,12.7612
145619,13.0293
145618,12.7612
145663,13.0689
145664,10.9407
145665,13.0689
145666,12.9588
145759,13.0386
145757,12.9292
145760,13.0385
145758,12.9292
145787,12.9432
145788,12.8351
145790,12.9432
145789,12.8351
145880,12.9418
145879,12.8344
145914,13.1698
145915,12.9422
145917,13.1698
145916,12.9422
139734,10.0000
139735,12.5200
139736,10.0000
139733,12.3235
139850,10.0000
139851,12.4486
139849,10.0000
139852,12.3484
139965,10.0000
139964,13.0663
139966,10.0000
139963,12.9186
139652,13.2895
139654,10.0000
139653,10.0000
139651,13.0202
140155,10.0000
140154,12.6855
140153,10.0000
140152,12.4934
140601,10.5548
140600,10.5549
140599,10.4302
140602,10.4302
140156,10.0000
140158,12.7182
140157,10.0000
140159,12.5536
140166,10.0000
140167,13.2009
140165,10.0000
140164,13.0669
140428,10.0000
140426,12.8698
140425,10.0000
140427,12.8321
140509,10.0000
140512,12.1896
140511,10.0000
140510,12.0429
140535,12.7172
140536,10.0000
140534,12.6946
140561,10.0000
140560,12.7482
140562,10.0000
140559,12.7273
140739,10.0000
140738,12.6711
140737,12.6489
141188,10.0000
141187,12.5115
141186,10.0000
141185,12.4170
140741,10.0000
140744,12.0987
140743,10.0000
140742,11.9298
140864,10.0000
140863,12.6256
140865,12.6483
140917,12.6602
140914,12.6373
140924,10.0000
140927,12.0198
140926,10.0000
140925,12.1798
140977,10.0000
140974,10.0000
140975,12.5736
140976,12.5991
141038,10.0000
141036,12.5697
141037,12.5473
141153,10.0000
141152,10.0000
141151,12.5330
141154,12.5558
141180,10.0000
141179,11.8237
141178,10.0000
141177,11.6782
141389,10.0000
141388,11.8793
141387,10.0000
141386,11.7435
141659,10.0000
141658,11.5433
141657,10.0000
141660,11.4009
141393,10.0000
141392,12.4953
141391,10.0000
141390,12.3201
141433,10.0000
141434,10.0000
141435,12.3104
141432,12.4918
141460,10.0000
141458,10.0000
141459,12.2879
141461,12.4283
141518,10.0000
141521,11.7586
141519,10.0000
141520,11.6083
141552,10.0000
141553,12.3038
141550,10.0000
141551,12.2111
141613,10.0000
141614,11.5168
141611,10.0000
141612,11.4426
141619,10.0000
141616,12.3264
141617,10.0000
141618,12.2859
145406,13.1959
145405,13.0825
145408,13.0824
145407,13.1959
144693,12.8562
144695,12.7556
144692,12.8562
144694,12.7556
145178,13.1885
145180,12.9534
145177,13.1885
145179,12.9534
144771,13.4753
144772,13.3703
144770,13.4753
144769,13.3703
144898,13.5281
144901,13.4061
144899,13.5281
144900,13.4061
144911,13.3206
144909,13.1742
144910,13.3206
144908,13.1742
144934,13.4608
144933,13.3562
145033,13.3926
145030,13.2731
145031,13.3926
145032,13.2731
145142,13.3334
145144,13.2156
145141,13.3334
145143,13.2156
142023,10.0000
142024,10.0000
142022,12.7358
142021,12.6992
142118,10.0000
142117,12.7465
142120,12.7085
142124,10.0000
142121,10.0000
142123,12.7233
142122,12.6875
142184,10.0000
142182,10.0000
142183,12.7242
142181,12.6864
142194,10.0000
142191,10.0000
142192,12.7310
142193,12.6919
142197,10.0000
142196,10.0000
142198,12.1795
142195,12.0351
141794,10.0000
141793,11.6748
141792,10.0000
141791,11.5393
141911,10.0000
141912,10.0000
141910,12.7068
141909,12.6676
141956,12.7272
141955,12.6888
141992,10.0000
141994,10.0000
141991,11.9679
141993,11.7528
142455,12.8202
142456,12.7148
142457,12.8202
142458,12.7148
142462,10.0000
142460,10.0000
142461,12.6597
142459,12.5572
142564,13.2754
142566,13.1595
142565,13.2754
142563,13.1595
142569,10.0000
142568,10.0000
142570,12.6645
142567,12.5581
142645,10.0000
142647,10.0000
142644,12.6268
142646,12.5869
142818,13.4617
142817,13.3132
142819,13.4617
142816,13.3132
142916,10.0000
142915,12.5597
142913,12.4655
143084,10.0000
143083,10.0000
143082,12.5822
143081,12.5132
143456,10.0000
143457,12.8216
143454,12.7313
143642,10.0000
143643,12.7570
143641,12.6933
143758,10.0000
143755,12.6957
143757,12.5991
143170,13.1816
143169,13.0496
143171,13.1816
143168,13.0496
143173,13.3970
143174,13.5570
143172,13.3970
143255,10.0000
143254,10.0000
143256,12.5809
143257,12.5000
143273,13.6889
143270,13.5183
143272,13.6889
143271,13.5183
143451,13.5859
143450,13.4372
143453,13.5859
143452,13.4372
143902,10.0000
143901,12.6826
143899,12.5859
144354,13.7640
144351,13.6005
144352,13.7640
144353,13.6005
144483,12.9696
144481,12.9195
144482,12.9696
144480,12.9195
144529,12.8127
144530,12.7114
144528,12.8127
144527,12.7114
144627,12.8853
144625,12.7843
144626,12.8854
144624,12.7843
143947,13.6408
143945,13.4965
143946,13.6408
143948,13.4966
143950,10.0000
143952,10.0000
143949,12.6619
143951,12.5665
144083,10.0000
144082,10.0000
144084,12.7477
144081,12.6499
144161,10.0000
144162,10.0000
144159,12.7055
144160,12.6115
144249,10.0000
144247,10.0000
144248,12.7462
144250,12.6492
116671,14.9686
116670,15.1699
116933,15.0554
116932,15.2557
117222,15.7512
117223,15.9518
117562,14.3814
117561,14.5819
117704,14.3834
117705,14.5839
117340,16.0502
117339,16.0602
117601,15.5512
117600,15.5612
121096,13.1471
121095,13.5024
121098,12.9010
121097,13.1028
122240,14.4006
122238,14.5006
122239,13.9369
122237,14.0369
122510,10.0000
122512,10.0000
122511,15.7817
122509,16.7537
122700,13.3852
122702,13.5857
122699,12.9362
122701,13.1367
122913,16.8590
122911,13.7684
122912,13.3200
122910,15.9063
123451,13.5494
123453,13.0206
123452,13.1206
124338,10.0000
124339,13.8573
124340,10.0000
124337,13.3865
124831,10.0000
124829,13.4311
124830,10.0000
124828,12.9807
125718,10.0000
125716,12.9228
125717,10.0000
125715,12.4216
136247,10.0000
136249,13.5077
136246,10.0000
136248,12.9895
136522,10.0000
136521,13.1108
136520,10.0000
136519,12.6755
139251,10.0000
139249,13.1428
139252,10.0000
139250,12.7185
126901,10.0000
126899,13.5536
126900,10.0000
126898,13.0044
127270,10.0000
127269,12.5002
127271,10.0000
127268,11.9439
127523,12.6324
127522,10.0000
127525,12.1172
128178,10.0000
128176,12.0101
128177,10.0000
128175,11.4985
128691,10.0000
128690,12.4429
128692,10.0000
128689,11.9359
128987,10.0000
128986,13.4266
128985,10.0000
128984,12.8670
129734,10.0000
129733,12.1888
129736,10.0000
129735,11.6611
130629,12.3187
130631,11.9690
130630,10.0000
130632,10.0000
130885,10.0000
130884,11.8692
130883,10.0000
130882,11.5666
131307,10.0000
131308,11.9531
131306,10.0000
131305,11.5547
131342,12.0261
131345,10.0000
131343,12.4062
131344,10.0000
131462,11.3794
131464,11.7722
131463,10.0000
132764,10.0000
132763,12.1552
132765,10.0000
132762,11.7495
133304,10.0000
133305,12.2224
133306,10.0000
133303,11.8126
133047,10.0000
133046,12.1837
133048,10.0000
133045,11.7707
133533,10.0000
133532,11.7793
133530,10.0000
133531,11.3802
133986,11.9999
133987,10.0000
133985,10.0000
133984,11.6425
134412,10.0000
134410,11.8440
134411,10.0000
134409,11.6297
135086,12.315
135084,12.315
135085,11.9048
135087,11.9048
135231,12.3167
135230,12.3167
135229,11.9469
135228,11.9469
135435,12.1021
135434,12.1021
135433,11.7556
135432,11.7556
146735,10.0000
146738,10.1951
146736,10.0000
146737,10.1898
117779,10.0000
117778,12.9924
117795,10.0000
117794,12.8537
117797,10.0000
117796,12.8692
117813,12.8591
117814,15.0562
117849,10.0000
117848,12.9970
117967,10.0000
117966,12.8506
117976,14.7933
117975,14.8033
118223,10.0000
118222,12.9275
122458,12.8722
122455,10.0000
122457,12.7733
122615,13.8038
122617,10.0000
122614,13.7083
121757,10.0000
121755,14.0124
121756,10.0000
121758,13.9384
123456,10.0000
123457,13.0824
123455,10.0000
123454,12.9473
123459,14.993
123458,14.8722
123569,13.3252
123568,10.0000
123567,13.0958
123742,15.0336
123741,10.0000
123740,14.87
123982,13.1293
123985,13.0887
124097,10.0000
124099,10.0000
124098,13.1119
124096,13.0080
124213,13.1299
124211,10.0000
124210,13.0897
122903,10.0000
122902,15.7850
122901,10.0000
122900,15.5551
124250,10.0000
124249,13.1969
124252,10.0000
124251,12.9991
124708,10.0000
124707,13.6532
124709,10.0000
124706,13.5557
125153,15.1213
125152,15.1213
125151,14.7971
125150,14.7971
125195,10
125194,10
125193,14.1524
125192,14.2784
123054,10.0000
123051,14.7249
123053,10.0000
123052,14.6467
123073,10.0000
123072,15.0266
123071,10.0000
123070,14.8884
123153,10.0000
123151,12.9811
123152,10.0000
123150,12.9048
123207,10.0000
123205,13.2349
123206,10.0000
123208,13.1584
123212,10.0000
123211,13.2700
123214,10.0000
123213,13.1103
123344,13.2741
123342,10.0000
123341,13.2032
123374,13.2871
123373,10.0000
123372,13.1016
125258,10.0000
125257,13.6162
125256,10.0000
125255,13.5271
125934,13.1933
125933,13.1141
125957,13.1795
125956,10.0000
125954,13.1014
126256,13.1285
126255,10.0000
126254,13.0362
126372,12.8223
126371,12.7842
126486,10.0000
126485,13.0940
126483,10.0000
126484,13.0073
126703,10.0000
126702,13.0662
126701,12.9818
126891,13.0639
126889,13.0279
126932,11.1432
126934,10.0000
126931,11.1249
125310,10.0000
125309,12.8717
125312,10.0000
125311,12.8197
126975,12.0258
126977,15.0849
126978,11.9505
126976,14.8256
127069,10.0000
127067,13.0344
127068,10.0000
127066,12.9155
127081,10.0000
127083,13.0616
127082,10.0000
127080,12.9419
127242,10.0000
127240,13.5564
127241,10.0000
127239,13.4278
127264,13.0105
127266,12.9758
127360,10.0000
127362,13.2454
127361,10.0000
127359,13.0081
127538,14.0991
127537,14.0241
127542,10.0000
127541,14.2798
127543,10.0000
127540,14.1195
127545,10.0000
127547,14.2678
127544,10.0000
127546,14.1798
125359,10.0000
125358,10.0000
125357,13.5394
125356,13.4468
127734,10.0000
127735,14.1942
127733,10.0000
127732,14.0150
127844,12.9815
127841,10.0000
127843,12.9373
128181,12.9565
128180,12.9162
128185,12.9040
128184,10.0000
128183,12.8640
128199,12.9303
128198,12.8897
128320,10.0000
128318,15.6265
128317,10.0000
128319,15.2705
125392,10.0000
125390,12.8731
125393,12.8138
125530,10.0000
125528,13.5368
125529,10.0000
125527,13.4506
127913,11.913
127911,14.8328
127912,11.8741
127910,14.6521
129115,10.0000
129114,14.6448
129116,11.8004
129113,14.394
129291,12.8672
129290,10.0000
129289,12.8213
129293,10.0000
129296,12.8374
129295,10.0000
129294,12.7825
128082,14.0202
128084,10.0000
128081,13.9531
130192,10.0000
130190,12.8321
130191,10.0000
130189,12.7925
130196,11.7218
130194,14.148
130195,11.6397
130193,13.9314
130229,10.0000
130228,12.8430
130230,10.0000
130227,12.8046
128461,10.0000
128460,13.1902
128459,10.0000
128458,12.9725
131168,13.0503
131169,10.0000
131167,12.8712
118025,12.7755
118024,14.7569
122324,12.8236
122326,10.0000
122327,12.7977
135160,12.5884
135158,12.5884
135159,12.4765
135157,12.4766
135095,12.6354
135094,12.6354
135093,12.512
135092,12.5119
135482,12.3143
135483,12.2836
135481,12.2836
135561,12.6627
135559,12.6627
135562,12.4821
135560,12.482
135636,12.2988
135635,12.2602
135637,12.2989
135634,12.2602
135768,10.0000
135767,12.9634
135770,12.8052
135867,10.0000
135866,12.0769
135865,10.0000
135864,11.9741
135886,10.0000
135885,12.9527
135887,10.0000
135884,12.9101
135941,12.9116
135939,10.0000
135938,12.8375
135214,13.0151
135215,13.0151
135213,12.8156
135212,12.8156
135334,12.532
135333,12.4969
135332,12.4969
135393,12.8946
135395,12.6837
135392,12.6837
135415,12.4927
135414,12.4582
135417,12.4582
135441,12.3826
135440,12.3487
135442,12.3487
129150,10.0000
129149,12.9118
129148,10.0000
129147,12.8329
129510,12.8141
129509,10.0000
129508,12.7728
129562,10.0000
129563,12.8098
129561,10.0000
129560,12.7691
129684,10.0000
129686,12.7991
129685,10.0000
129683,12.7605
129838,10.0000
129837,13.2179
129840,10.0000
129839,12.9998
130266,13.0877
130265,10.0000
130264,12.8918
130414,10.0000
130416,10.0000
130415,12.7717
130413,12.7283
130633,13.1481
130634,10.0000
130636,10.0000
130635,12.9773
132861,10.0000
132860,12.8157
132859,12.7816
133202,10.0000
133200,13.2003
133201,10.0000
133199,13.0012
130877,10.0000
130875,13.2709
130876,10.0000
130874,13.0896
131078,13.0113
131077,10.0000
131076,12.9710
131216,13.0020
131218,12.9689
131348,12.9698
131347,10.0000
131346,12.9309
131538,10.0000
131537,12.9193
131539,12.8840
131592,10.0000
131593,12.9023
131591,10.0000
131590,12.6912
134022,12.9157
134025,10.0000
134024,12.8800
134180,10.0000
134181,13.2676
134182,10.0000
134183,13.1105
134590,10.0000
134589,13.2326
134591,10.0000
134592,13.0290
134637,12.8040
134636,10.0000
134635,12.7866
133328,10.0000
133327,13.0748
133329,10.0000
133326,12.9427
133471,10.0000
133473,10.0000
133470,12.6210
133472,12.7352
133842,12.8023
133841,10.0000
133840,12.7443
136003,10.0000
136002,10.0000
136000,12.8829
136001,12.8307
136512,10.0000
136510,12.7301
136509,10.0000
136511,12.6495
138227,11.9604
138226,10.0000
138224,12.1186
138225,10.0000
136030,10.0000
136029,12.8290
136028,10.0000
136031,12.8816
136125,10.0000
136127,12.8503
